date_key,calendar_date,fiscal_variant,fiscal_variant_desc,calendar_yr,calendar_yr_desc,calendar_yr_and_half_yr,calendar_yr_and_half_yr_desc,calendar_yr_and_qtr,calendar_yr_and_qtr_desc,calendar_yr_and_mo,calendar_yr_and_mo_desc,calendar_yr_and_wk,calendar_yr_and_wk_desc,fiscal_yr,fiscal_yr_desc,fiscal_yr_and_half_yr,fiscal_yr_and_half_yr_desc,fiscal_yr_and_per,fiscal_yr_and_per_desc,fiscal_yr_and_qtr,fiscal_yr_and_qtr_desc,fiscal_yr_and_wk,fiscal_yr_and_wk_desc,fiscal_wk_and_per,fiscal_wk_and_per_desc,fiscal_wk_and_qtr,fiscal_wk_and_qtr_desc,day_name,fiscal_currnt_qtd,fiscal_currnt_yr_to_dt_flg,fiscal_yr_and_per_long_desc,fiscal_yr_key,fiscal_yr_and_qtr_key,fiscal_yr_and_per_key,fiscal_yr_and_wk_key,fiscal_yr_flag,fiscal_yr_and_qtr_flag,fiscal_yr_and_per_flag,fiscal_yr_and_wk_flag,fiscal_wk_in_qtr,fiscal_wk_in_yr,fiscal_per_name,fiscal_per_name_and_qtr,fiscal_per_id,fiscal_per_id_and_qtr,fiscal_qtr_id,fiscal_qtr_name,fiscal_wk_in_per,fiscal_weeks_in_per,fiscal_weeks_in_qtr,fiscal_weeks_in_yr,fiscal_days_in_per,fiscal_days_in_qtr,fiscal_days_in_yr,fiscal_day_in_wk,fiscal_day_in_per,fiscal_day_in_qtr,fiscal_day_in_yr,fiscal_qtr_qtd_flag,fiscal_yr_ytd_flag,fiscal_qtr_qtcw_flag,fiscal_yr_ytcw_flag,fiscal_per_ptd_flag,fiscal_per_ptcw_flag,fiscal_wk_ending_date,fiscal_prv_yr_flag,fiscal_prv2_yr_flag,fiscal_prv3_yr_flag,fiscal_prv4_yr_flag,fiscal_prv5_yr_flag,fiscal_prv6_yr_flag,fiscal_prv_wk_flag,fiscal_prv2_wk_flag,fiscal_prv3_wk_flag,fiscal_prv4_wk_flag,fiscal_prv5_wk_flag,fiscal_prv6_wk_flag,fiscal_yr_ytp_flag,fiscal_yr_ytq_flag,fiscal_yr_ytfw_flag,fiscal_qtr_qtp_flag,fiscal_qtr_qtfw_flag,fiscal_per_ptfw_flag,fiscal_per_in_qtr,date_yyyymmdd,date_date,fiscal_nxt_qtd,fiscal_nxt_yr_flag,prv_qtr_flag,prv_yr_currnt_qtd_flag,fiscal_yr_and_per_yyyyppp,prv_qtd2_flag,prv_qtd3_flag,fiscal_nxt2_qtd,fiscal_nxt3_qtd,prv_qtd1_flag,fiscal_nxt1_qtd,fiscal_curr_prv5_yr_qtr_flag,fiscal_curr_prv3_yr_qtr_flag,fiscal_curr_prv7_yr_qtr_flag,fiscal_prv_curr_yr_to_dt_flag,fiscal_currnt_ptd,day_bucket,fiscal_wk_bucket,fiscal_per_bucket,fiscal_qtr_bucket,fiscal_yr_bucket,row_insertion_dttm
20110701,2011-07-01 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2011,2011,20112,2011H2,20113,2011Q3,201107,2011-JUL,201126,2011-26,2011,2011,20112,2011H2,201107,2011-07,20113,2011-Q3,201130,2011-30,201104,2011-04,201104,2011-04,FRIDAY,N,N,2011-JUN,20111202,20110902,20110701,20110701,N,N,Y,Y,04,30,JUN,JUN-Q3,07,07-Q3,3,Q3,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,7.0000000,28.0000000,28.0000000,210.0000000,N,N,N,N,N,N,2011-07-01 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20110701,2011-07-01,N,N,N,N,2011007,N,N,N,N,N,N,N,N,N,N,N,-2449,-350,-81,-27,-7,16:33:58
20110930,2011-09-30 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2011,2011,20112,2011H2,20113,2011Q3,201109,2011-SEP,201139,2011-39,2011,2011,20112,2011H2,201110,2011-10,20114,2011-Q4,201143,2011-43,201104,2011-04,201104,2011-04,FRIDAY,N,N,2011-SEP,20111202,20111202,20110930,20110930,N,N,Y,Y,04,43,SEP,SEP-Q4,10,10-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,7.0000000,28.0000000,28.0000000,301.0000000,N,N,N,N,N,N,2011-09-30 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20110930,2011-09-30,N,N,N,N,2011010,N,N,N,N,N,N,N,N,N,N,N,-2358,-337,-78,-26,-7,16:33:58
20110729,2011-07-29 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2011,2011,20112,2011H2,20113,2011Q3,201107,2011-JUL,201130,2011-30,2011,2011,20112,2011H2,201108,2011-08,20113,2011-Q3,201134,2011-34,201104,2011-04,201108,2011-08,FRIDAY,N,N,2011-JUL,20111202,20110902,20110729,20110729,N,N,Y,Y,08,34,JUL,JUL-Q3,08,08-Q3,3,Q3,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,7.0000000,28.0000000,56.0000000,238.0000000,N,N,N,N,N,N,2011-07-29 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20110729,2011-07-29,N,N,N,N,2011008,N,N,N,N,N,N,N,N,N,N,N,-2421,-346,-80,-27,-7,16:33:58
20111028,2011-10-28 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2011,2011,20112,2011H2,20114,2011Q4,201110,2011-OCT,201143,2011-43,2011,2011,20112,2011H2,201111,2011-11,20114,2011-Q4,201147,2011-47,201104,2011-04,201108,2011-08,FRIDAY,N,N,2011-OCT,20111202,20111202,20111028,20111028,N,N,Y,Y,08,47,OCT,OCT-Q4,11,11-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,7.0000000,28.0000000,56.0000000,329.0000000,N,N,N,N,N,N,2011-10-28 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20111028,2011-10-28,N,N,N,N,2011011,N,N,N,N,N,N,N,N,N,N,N,-2330,-333,-77,-26,-7,16:33:58
20191130,2019-11-30 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2019,2019,20192,2019H2,20194,2019Q4,201911,2019-NOV,201948,2019-48,2020,2020,20201,2020H1,202001,2020-01,20201,2020-Q1,202001,2020-01,202001,2020-01,202001,2020-01,SATURDAY,N,N,2019-DEC,20201127,20200228,20191227,20191206,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,1.0000000,1.0000000,1.0000000,Y,Y,Y,Y,Y,Y,2019-12-06 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20191130,2019-11-30,N,N,N,N,2020001,N,N,N,N,N,N,N,N,N,N,N,625,90,21,7,2,16:33:58
20081129,2008-11-29 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2008,2008,20082,2008H2,20084,2008Q4,200811,2008-NOV,200848,2008-48,2009,2009,20091,2009H1,200901,2009-01,20091,2009-Q1,200901,2009-01,200901,2009-01,200901,2009-01,SATURDAY,N,N,2008-DEC,20091127,20090227,20081226,20081205,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,1.0000000,1.0000000,1.0000000,Y,Y,Y,Y,Y,Y,2008-12-05 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20081129,2008-11-29,N,N,N,N,2009001,N,N,N,N,N,N,N,N,N,N,N,-3393,-484,-111,-37,-9,16:33:58
20071201,2007-12-01 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2007,2007,20072,2007H2,20074,2007Q4,200712,2007-DEC,200748,2007-48,2008,2008,20081,2008H1,200801,2008-01,20081,2008-Q1,200801,2008-01,200801,2008-01,200801,2008-01,SATURDAY,N,N,2007-DEC,20081128,20080229,20071228,20071207,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,1.0000000,1.0000000,1.0000000,Y,Y,Y,Y,Y,Y,2007-12-07 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20071201,2007-12-01,N,N,N,N,2008001,N,N,N,N,N,N,N,N,N,N,N,-3757,-536,-123,-41,-10,16:33:58
20191205,2019-12-05 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2019,2019,20192,2019H2,20194,2019Q4,201912,2019-DEC,201949,2019-49,2020,2020,20201,2020H1,202001,2020-01,20201,2020-Q1,202001,2020-01,202001,2020-01,202001,2020-01,THURSDAY,N,N,2019-DEC,20201127,20200228,20191227,20191206,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,6.0000000,6.0000000,6.0000000,Y,Y,Y,Y,Y,Y,2019-12-06 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20191205,2019-12-05,N,N,N,N,2020001,N,N,N,N,N,N,N,N,N,N,N,630,90,21,7,2,16:33:58
20191204,2019-12-04 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2019,2019,20192,2019H2,20194,2019Q4,201912,2019-DEC,201949,2019-49,2020,2020,20201,2020H1,202001,2020-01,20201,2020-Q1,202001,2020-01,202001,2020-01,202001,2020-01,WEDNESDAY,N,N,2019-DEC,20201127,20200228,20191227,20191206,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,5.0000000,5.0000000,5.0000000,Y,Y,Y,Y,Y,Y,2019-12-06 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20191204,2019-12-04,N,N,N,N,2020001,N,N,N,N,N,N,N,N,N,N,N,629,90,21,7,2,16:33:58
20191201,2019-12-01 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2019,2019,20192,2019H2,20194,2019Q4,201912,2019-DEC,201948,2019-48,2020,2020,20201,2020H1,202001,2020-01,20201,2020-Q1,202001,2020-01,202001,2020-01,202001,2020-01,SUNDAY,N,N,2019-DEC,20201127,20200228,20191227,20191206,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,2.0000000,2.0000000,2.0000000,Y,Y,Y,Y,Y,Y,2019-12-06 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20191201,2019-12-01,N,N,N,N,2020001,N,N,N,N,N,N,N,N,N,N,N,626,90,21,7,2,16:33:58
20191202,2019-12-02 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2019,2019,20192,2019H2,20194,2019Q4,201912,2019-DEC,201949,2019-49,2020,2020,20201,2020H1,202001,2020-01,20201,2020-Q1,202001,2020-01,202001,2020-01,202001,2020-01,MONDAY,N,N,2019-DEC,20201127,20200228,20191227,20191206,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,3.0000000,3.0000000,3.0000000,Y,Y,Y,Y,Y,Y,2019-12-06 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20191202,2019-12-02,N,N,N,N,2020001,N,N,N,N,N,N,N,N,N,N,N,627,90,21,7,2,16:33:58
20191203,2019-12-03 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2019,2019,20192,2019H2,20194,2019Q4,201912,2019-DEC,201949,2019-49,2020,2020,20201,2020H1,202001,2020-01,20201,2020-Q1,202001,2020-01,202001,2020-01,202001,2020-01,TUESDAY,N,N,2019-DEC,20201127,20200228,20191227,20191206,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,4.0000000,4.0000000,4.0000000,Y,Y,Y,Y,Y,Y,2019-12-06 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20191203,2019-12-03,N,N,N,N,2020001,N,N,N,N,N,N,N,N,N,N,N,628,90,21,7,2,16:33:58
20081204,2008-12-04 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2008,2008,20082,2008H2,20084,2008Q4,200812,2008-DEC,200849,2008-49,2009,2009,20091,2009H1,200901,2009-01,20091,2009-Q1,200901,2009-01,200901,2009-01,200901,2009-01,THURSDAY,N,N,2008-DEC,20091127,20090227,20081226,20081205,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,6.0000000,6.0000000,6.0000000,Y,Y,Y,Y,Y,Y,2008-12-05 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20081204,2008-12-04,N,N,N,N,2009001,N,N,N,N,N,N,N,N,N,N,N,-3388,-484,-111,-37,-9,16:33:58
20081203,2008-12-03 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2008,2008,20082,2008H2,20084,2008Q4,200812,2008-DEC,200849,2008-49,2009,2009,20091,2009H1,200901,2009-01,20091,2009-Q1,200901,2009-01,200901,2009-01,200901,2009-01,WEDNESDAY,N,N,2008-DEC,20091127,20090227,20081226,20081205,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,5.0000000,5.0000000,5.0000000,Y,Y,Y,Y,Y,Y,2008-12-05 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20081203,2008-12-03,N,N,N,N,2009001,N,N,N,N,N,N,N,N,N,N,N,-3389,-484,-111,-37,-9,16:33:58
20081130,2008-11-30 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2008,2008,20082,2008H2,20084,2008Q4,200811,2008-NOV,200848,2008-48,2009,2009,20091,2009H1,200901,2009-01,20091,2009-Q1,200901,2009-01,200901,2009-01,200901,2009-01,SUNDAY,N,N,2008-DEC,20091127,20090227,20081226,20081205,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,2.0000000,2.0000000,2.0000000,Y,Y,Y,Y,Y,Y,2008-12-05 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20081130,2008-11-30,N,N,N,N,2009001,N,N,N,N,N,N,N,N,N,N,N,-3392,-484,-111,-37,-9,16:33:58
20081201,2008-12-01 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2008,2008,20082,2008H2,20084,2008Q4,200812,2008-DEC,200849,2008-49,2009,2009,20091,2009H1,200901,2009-01,20091,2009-Q1,200901,2009-01,200901,2009-01,200901,2009-01,MONDAY,N,N,2008-DEC,20091127,20090227,20081226,20081205,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,3.0000000,3.0000000,3.0000000,Y,Y,Y,Y,Y,Y,2008-12-05 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20081201,2008-12-01,N,N,N,N,2009001,N,N,N,N,N,N,N,N,N,N,N,-3391,-484,-111,-37,-9,16:33:58
20071203,2007-12-03 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2007,2007,20072,2007H2,20074,2007Q4,200712,2007-DEC,200749,2007-49,2008,2008,20081,2008H1,200801,2008-01,20081,2008-Q1,200801,2008-01,200801,2008-01,200801,2008-01,MONDAY,N,N,2007-DEC,20081128,20080229,20071228,20071207,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,3.0000000,3.0000000,3.0000000,Y,Y,Y,Y,Y,Y,2007-12-07 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20071203,2007-12-03,N,N,N,N,2008001,N,N,N,N,N,N,N,N,N,N,N,-3755,-536,-123,-41,-10,16:33:58
20081202,2008-12-02 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2008,2008,20082,2008H2,20084,2008Q4,200812,2008-DEC,200849,2008-49,2009,2009,20091,2009H1,200901,2009-01,20091,2009-Q1,200901,2009-01,200901,2009-01,200901,2009-01,TUESDAY,N,N,2008-DEC,20091127,20090227,20081226,20081205,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,4.0000000,4.0000000,4.0000000,Y,Y,Y,Y,Y,Y,2008-12-05 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20081202,2008-12-02,N,N,N,N,2009001,N,N,N,N,N,N,N,N,N,N,N,-3390,-484,-111,-37,-9,16:33:58
20071206,2007-12-06 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2007,2007,20072,2007H2,20074,2007Q4,200712,2007-DEC,200749,2007-49,2008,2008,20081,2008H1,200801,2008-01,20081,2008-Q1,200801,2008-01,200801,2008-01,200801,2008-01,THURSDAY,N,N,2007-DEC,20081128,20080229,20071228,20071207,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,6.0000000,6.0000000,6.0000000,Y,Y,Y,Y,Y,Y,2007-12-07 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20071206,2007-12-06,N,N,N,N,2008001,N,N,N,N,N,N,N,N,N,N,N,-3752,-536,-123,-41,-10,16:33:58
20071205,2007-12-05 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2007,2007,20072,2007H2,20074,2007Q4,200712,2007-DEC,200749,2007-49,2008,2008,20081,2008H1,200801,2008-01,20081,2008-Q1,200801,2008-01,200801,2008-01,200801,2008-01,WEDNESDAY,N,N,2007-DEC,20081128,20080229,20071228,20071207,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,5.0000000,5.0000000,5.0000000,Y,Y,Y,Y,Y,Y,2007-12-07 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20071205,2007-12-05,N,N,N,N,2008001,N,N,N,N,N,N,N,N,N,N,N,-3753,-536,-123,-41,-10,16:33:58
20071202,2007-12-02 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2007,2007,20072,2007H2,20074,2007Q4,200712,2007-DEC,200748,2007-48,2008,2008,20081,2008H1,200801,2008-01,20081,2008-Q1,200801,2008-01,200801,2008-01,200801,2008-01,SUNDAY,N,N,2007-DEC,20081128,20080229,20071228,20071207,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,2.0000000,2.0000000,2.0000000,Y,Y,Y,Y,Y,Y,2007-12-07 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20071202,2007-12-02,N,N,N,N,2008001,N,N,N,N,N,N,N,N,N,N,N,-3756,-536,-123,-41,-10,16:33:58
20071204,2007-12-04 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2007,2007,20072,2007H2,20074,2007Q4,200712,2007-DEC,200749,2007-49,2008,2008,20081,2008H1,200801,2008-01,20081,2008-Q1,200801,2008-01,200801,2008-01,200801,2008-01,TUESDAY,N,N,2007-DEC,20081128,20080229,20071228,20071207,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,4.0000000,4.0000000,4.0000000,Y,Y,Y,Y,Y,Y,2007-12-07 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20071204,2007-12-04,N,N,N,N,2008001,N,N,N,N,N,N,N,N,N,N,N,-3754,-536,-123,-41,-10,16:33:58
20191206,2019-12-06 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2019,2019,20192,2019H2,20194,2019Q4,201912,2019-DEC,201949,2019-49,2020,2020,20201,2020H1,202001,2020-01,20201,2020-Q1,202001,2020-01,202001,2020-01,202001,2020-01,FRIDAY,N,N,2019-DEC,20201127,20200228,20191227,20191206,N,N,N,Y,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,7.0000000,7.0000000,7.0000000,7.0000000,Y,Y,Y,Y,Y,Y,2019-12-06 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20191206,2019-12-06,N,N,N,N,2020001,N,N,N,N,N,N,N,N,N,N,N,631,90,21,7,2,16:33:58
20081205,2008-12-05 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2008,2008,20082,2008H2,20084,2008Q4,200812,2008-DEC,200849,2008-49,2009,2009,20091,2009H1,200901,2009-01,20091,2009-Q1,200901,2009-01,200901,2009-01,200901,2009-01,FRIDAY,N,N,2008-DEC,20091127,20090227,20081226,20081205,N,N,N,Y,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,7.0000000,7.0000000,7.0000000,7.0000000,Y,Y,Y,Y,Y,Y,2008-12-05 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20081205,2008-12-05,N,N,N,N,2009001,N,N,N,N,N,N,N,N,N,N,N,-3387,-484,-111,-37,-9,16:33:58
20071207,2007-12-07 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2007,2007,20072,2007H2,20074,2007Q4,200712,2007-DEC,200749,2007-49,2008,2008,20081,2008H1,200801,2008-01,20081,2008-Q1,200801,2008-01,200801,2008-01,200801,2008-01,FRIDAY,N,N,2007-DEC,20081128,20080229,20071228,20071207,N,N,N,Y,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,7.0000000,7.0000000,7.0000000,7.0000000,Y,Y,Y,Y,Y,Y,2007-12-07 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20071207,2007-12-07,N,N,N,N,2008001,N,N,N,N,N,N,N,N,N,N,N,-3751,-536,-123,-41,-10,16:33:58
20111206,2011-12-06 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2011,2011,20112,2011H2,20114,2011Q4,201112,2011-DEC,201149,2011-49,2012,2012,20121,2012H1,201201,2012-01,20121,2012-Q1,201201,2012-01,201201,2012-01,201201,2012-01,TUESDAY,N,N,2011-DEC,20121130,20120302,20111230,20111209,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,4.0000000,4.0000000,4.0000000,Y,Y,Y,Y,Y,Y,2011-12-09 00:00:00.000000000,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20111206,2011-12-06,N,N,N,N,2012001,N,N,N,N,N,N,N,N,N,N,N,-2291,-327,-75,-25,-6,16:33:58
20111207,2011-12-07 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2011,2011,20112,2011H2,20114,2011Q4,201112,2011-DEC,201149,2011-49,2012,2012,20121,2012H1,201201,2012-01,20121,2012-Q1,201201,2012-01,201201,2012-01,201201,2012-01,WEDNESDAY,N,N,2011-DEC,20121130,20120302,20111230,20111209,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,5.0000000,5.0000000,5.0000000,Y,Y,Y,Y,Y,Y,2011-12-09 00:00:00.000000000,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20111207,2011-12-07,N,N,N,N,2012001,N,N,N,N,N,N,N,N,N,N,N,-2290,-327,-75,-25,-6,16:33:58
20111208,2011-12-08 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2011,2011,20112,2011H2,20114,2011Q4,201112,2011-DEC,201149,2011-49,2012,2012,20121,2012H1,201201,2012-01,20121,2012-Q1,201201,2012-01,201201,2012-01,201201,2012-01,THURSDAY,N,N,2011-DEC,20121130,20120302,20111230,20111209,N,N,N,N,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,6.0000000,6.0000000,6.0000000,Y,Y,Y,Y,Y,Y,2011-12-09 00:00:00.000000000,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20111208,2011-12-08,N,N,N,N,2012001,N,N,N,N,N,N,N,N,N,N,N,-2289,-327,-75,-25,-6,16:33:58
20111209,2011-12-09 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2011,2011,20112,2011H2,20114,2011Q4,201112,2011-DEC,201149,2011-49,2012,2012,20121,2012H1,201201,2012-01,20121,2012-Q1,201201,2012-01,201201,2012-01,201201,2012-01,FRIDAY,N,N,2011-DEC,20121130,20120302,20111230,20111209,N,N,N,Y,01,01,DEC,DEC-Q1,01,01-Q1,1,Q1,1.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,7.0000000,7.0000000,7.0000000,7.0000000,Y,Y,Y,Y,Y,Y,2011-12-09 00:00:00.000000000,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,1.0000000,20111209,2011-12-09,N,N,N,N,2012001,N,N,N,N,N,N,N,N,N,N,N,-2288,-327,-75,-25,-6,16:33:58
